Commodity Name,City Name,Type,Package,Variety,Sub Variety,Grade,Date,Low Price,High Price,Mostly Low,Mostly High,Origin,Origin District,Item Size,Color,Environment,Unit of Sale,Quality,Condition,Appearance,Storage,Crop,Repack,Trans Mode,Offerings,Market Tone,Price Comment,Comments
"PEPPERS, OTHER",SAN FRANCISCO,Organic,10 lb cartons,JALAPENO,,,03/16/2023,24.0,25.0,,,CALIFORNIA,,,,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",SAN FRANCISCO,,30 lb cartons,JALAPENO,,,03/16/2023,43.0,43.0,,,MEXICO,,,,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",ATLANTA,,1 1/9 bushel cartons/crates,JALAPENO,,,06/23/2023,36.0,38.0,,,FLORIDA,,lge,RED,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",ATLANTA,,1 1/9 bushel cartons/crates,JALAPENO,,,06/23/2023,20.0,22.0,21.5,21.5,FLORIDA,,lge,,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",ATLANTA,,1 1/9 bushel cartons/crates,JALAPENO,,,06/23/2023,21.0,22.5,,,GEORGIA,,lge,,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",ATLANTA,,1 1/9 bushel cartons/crates,JALAPENO,,,06/23/2023,24.0,28.0,26.0,27.0,MEXICO,,lge,,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",BALTIMORE,,1 1/9 bushel cartons,JALAPENO,,,06/23/2023,32.0,32.0,,,GEORGIA,,lge,,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",BALTIMORE,,1 1/9 bushel cartons,JALAPENO,,,06/23/2023,32.0,32.0,,,NORTH CAROLINA,,lge,,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",BALTIMORE,,40 lb containers,JALAPENO,,,06/23/2023,22.0,25.0,22.0,24.0,MEXICO,,exlge,GREEN,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",BOSTON,,1 1/9 bushel cartons,JALAPENO,,,06/23/2023,24.0,26.0,,,FLORIDA,,med-lge,,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",BOSTON,,1 1/9 bushel cartons,JALAPENO,,,06/23/2023,24.0,26.0,,,GEORGIA,,med-lge,,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",BOSTON,,1/2 bushel cartons,JALAPENO,,,06/23/2023,15.0,16.0,16.0,16.0,FLORIDA,,med-lge,,,,,,,,,N,,,STEADY.,occas higher & lower,
"PEPPERS, OTHER",CHICAGO,,1 1/9 bushel cartons,JALAPENO,,,06/23/2023,21.0,21.0,,,GEORGIA,,lge,GREEN,,,,,,,,N,,,STEADY.,,Wide range in quality and condition.
"PEPPERS, OTHER",CHICAGO,,crates,JALAPENO,,,06/23/2023,21.0,21.0,,,MEXICO,,exlge,GREEN,,,,,,,,N,,,STEADY.,(35 LB),Wide range in quality and condition.
"PEPPERS, OTHER",CHICAGO,,crates,JALAPENO,,,06/23/2023,18.0,21.0,19.0,20.0,MEXICO,,lge,GREEN,,,,,,,,N,,,STEADY.,(35 LB),Wide range in quality and condition.
"PEPPERS, OTHER",CHICAGO,,crates,JALAPENO,,,06/23/2023,18.0,18.0,,,MEXICO,,med,GREEN,,,,,,,,N,,,STEADY.,(35 LB),Wide range in quality and condition.
"PEPPERS, OTHER",COLUMBIA,,1 1/9 bushel cartons,JALAPENO,,,06/23/2023,25.0,27.0,,,GEORGIA,,exlge,,,,,,,,,N,,,STEADY.,few higher,
"PEPPERS, OTHER",COLUMBIA,,1 1/9 bushel cartons,JALAPENO,,,06/23/2023,25.0,25.0,,,SOUTH CAROLINA,,exlge,,,,,,,,,N,,,STEADY.,occas lower,
"PEPPERS, OTHER",COLUMBIA,,1 1/9 bushel cartons/crates,JALAPENO,,,06/23/2023,25.0,27.0,,,MEXICO,,exlge,,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",COLUMBIA,,1/2 bushel cartons,JALAPENO,,,06/23/2023,15.0,16.5,,,,,exlge,,,,,,,,,L,,,STEADY.,,
"PEPPERS, OTHER",DETROIT,,1 1/9 bushel cartons,JALAPENO,,,06/23/2023,24.0,26.0,25.0,25.0,FLORIDA,,med,GREEN,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",DETROIT,,1 1/9 bushel cartons,JALAPENO,,,06/23/2023,23.5,26.5,24.5,25.5,GEORGIA,,med,GREEN,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",DETROIT,,1/2 bushel cartons,JALAPENO,,,06/23/2023,14.0,15.0,,,FLORIDA,,med,GREEN,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",DETROIT,,1/2 bushel cartons,JALAPENO,,,06/23/2023,14.0,15.0,,,GEORGIA,,med,GREEN,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",DETROIT,,40 lb containers,JALAPENO,,,06/23/2023,24.5,24.5,,,MEXICO,,med,GREEN,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",DETROIT,,25 lb containers,JALAPENO,RED,,06/23/2023,48.0,48.0,,,MEXICO,,med-lge,,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",LOS ANGELES,,1 1/9 bushel cartons,JALAPENO,,,06/23/2023,32.0,35.0,,,CALIFORNIA,SAN JOAQUIN VALLEY CALIFORNIA,,,,,,,,,,N,,"YELLOW CHILE, SERRANO & FRESNO LIGHT.",FIRM.,few 36.00,
"PEPPERS, OTHER",LOS ANGELES,,1 1/9 bushel cartons,JALAPENO,,,06/23/2023,30.0,32.0,,,CALIFORNIA,DESERT DISTRICT CALIFORNIA,,,,,,,,,,N,,"YELLOW CHILE, SERRANO & FRESNO LIGHT.",FIRM.,,
"PEPPERS, OTHER",LOS ANGELES,,1 1/9 bushel cartons,JALAPENO,,,06/23/2023,30.0,32.0,,,MEXICO,BAJA DISTRICT,,,,,,,,,,N,,"YELLOW CHILE, SERRANO & FRESNO LIGHT.",FIRM.,,
"PEPPERS, OTHER",MIAMI,,1 1/9 bushel cartons,JALAPENO,,,06/23/2023,22.0,24.0,,,GEORGIA,,med-lge,,,,FR QUAL,,,,,N,,MODERATE.,ABOUT STEADY.,occas higher and lower,
"PEPPERS, OTHER",MIAMI,,1 1/9 bushel cartons/crates,JALAPENO,,,06/23/2023,29.0,30.0,,,MEXICO,,exlge,,,,,,,,,N,,MODERATE.,ABOUT STEADY.,occas higher and lower,
"PEPPERS, OTHER",NEW YORK,,1 1/9 bushel cartons,JALAPENO,,,06/23/2023,24.0,26.0,,,GEORGIA,,lge,GREEN,,,,,,,,N,,,STEADY.,occas higher,
"PEPPERS, OTHER",NEW YORK,,1 1/9 bushel cartons/crates,JALAPENO,,,06/23/2023,,,,,MEXICO,,lge,GREEN,,,,,,,,N,,,STEADY.,reusable plastic container no offerings,
"PEPPERS, OTHER",NEW YORK,,1/2 bushel cartons,JALAPENO,,,06/23/2023,15.0,15.0,,,GEORGIA,,lge,GREEN,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",NEW YORK,,1/2 bushel cartons,JALAPENO,,,06/23/2023,21.0,21.0,,,,,lge,GREEN,,,,,,,,E,,,STEADY.,,
"PEPPERS, OTHER",NEW YORK,,10 lb cartons,JALAPENO,,,06/23/2023,16.0,16.0,,,,,lge,,,,,,,,,L,,,STEADY.,,
"PEPPERS, OTHER",PHILADELPHIA,,1 1/9 bushel cartons,JALAPENO,,,06/23/2023,28.0,28.0,,,GEORGIA,,med-lge,GREEN,,,,,,,,N,,,"JALAPENO HIGHER, OTHERS ABOUT STEADY.",,
"PEPPERS, OTHER",PHILADELPHIA,,40 lb containers,JALAPENO,,,06/23/2023,38.0,38.0,,,MEXICO,,lge,GREEN,,,,,,,,N,,,"JALAPENO HIGHER, OTHERS ABOUT STEADY.",,
"PEPPERS, OTHER",ROTTERDAM,,2 kg cartons,JALAPENO,,,06/23/2023,,,,,SPAIN,,exlge,,,,,,,,,N,,,,OFFERINGS INSUFFICIENT TO QUOTE.,
"PEPPERS, OTHER",SAN FRANCISCO,Organic,10 lb cartons,JALAPENO,,,06/23/2023,24.0,25.0,,,CALIFORNIA,,,,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",SAN FRANCISCO,,30 lb cartons,JALAPENO,,,06/23/2023,43.0,43.0,,,MEXICO,,,,,,,,FINEAPPEAR,,,N,,,STEADY.,,
"PEPPERS, OTHER",SAN FRANCISCO,,30 lb cartons,JALAPENO,,,06/23/2023,29.0,33.0,31.0,32.0,MEXICO,,,,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",ATLANTA,,1 1/9 bushel cartons/crates,JALAPENO,,,05/24/2023,40.0,40.0,,,FLORIDA,,lge,RED,,,,,,,,N,,,ABOUT STEADY.,,
"PEPPERS, OTHER",ATLANTA,,1 1/9 bushel cartons/crates,JALAPENO,,,05/24/2023,22.0,26.5,22.0,23.0,FLORIDA,,lge,,,,,,,,,N,,,ABOUT STEADY.,occas 30.00,
"PEPPERS, OTHER",ATLANTA,,1 1/9 bushel cartons/crates,JALAPENO,,,05/24/2023,26.0,30.0,,,MEXICO,,lge,,,,,,,,,N,,,ABOUT STEADY.,few 31.00-32.00,
"PEPPERS, OTHER",BALTIMORE,,1 1/9 bushel cartons,JALAPENO,,,05/24/2023,23.0,23.0,,,FLORIDA,,lge,,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",BALTIMORE,,40 lb containers,JALAPENO,,,05/24/2023,49.0,49.0,,,MEXICO,,exlge,RED,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",BALTIMORE,,40 lb containers,JALAPENO,,,05/24/2023,25.0,28.0,27.0,28.0,MEXICO,,exlge,GREEN,,,,,,,,N,,,STEADY.,occas 22.00,
"PEPPERS, OTHER",BOSTON,,1 1/9 bushel cartons,JALAPENO,,,05/24/2023,28.0,28.0,,,FLORIDA,,med-lge,,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",BOSTON,,1 1/9 bushel cartons,JALAPENO,,,05/24/2023,40.0,40.0,,,FLORIDA,,med-lge,,,,,,FINEAPPEAR,,,N,,,STEADY.,,
"PEPPERS, OTHER",BOSTON,,1/2 bushel cartons,JALAPENO,,,05/24/2023,15.0,18.0,18.0,18.0,FLORIDA,,med-lge,,,,,,,,,N,,,STEADY.,occas higher & lower,
"PEPPERS, OTHER",CHICAGO,,1 1/9 bushel cartons,JALAPENO,,,05/24/2023,30.0,30.0,,,FLORIDA,,lge,GREEN,,,,,,,,N,,,STEADY.,,Wide range in quality and condition.
"PEPPERS, OTHER",CHICAGO,,crates,JALAPENO,,,05/24/2023,32.0,32.0,,,MEXICO,,exlge,GREEN,,,,,,,,N,,,STEADY.,(35 LB),Wide range in quality and condition.
"PEPPERS, OTHER",CHICAGO,,crates,JALAPENO,,,05/24/2023,30.0,32.0,,,MEXICO,,lge,GREEN,,,,,,,,N,,,STEADY.,(35 LB),Wide range in quality and condition.
"PEPPERS, OTHER",CHICAGO,,crates,JALAPENO,,,05/24/2023,30.0,30.0,,,MEXICO,,med,GREEN,,,,,,,,N,,,STEADY.,(35 LB),Wide range in quality and condition.
"PEPPERS, OTHER",COLUMBIA,,1 1/9 bushel cartons,JALAPENO,,,05/24/2023,27.0,27.0,,,FLORIDA,,exlge,,,,,,,,,N,,,STEADY.,few higher,
"PEPPERS, OTHER",COLUMBIA,,1 1/9 bushel cartons/crates,JALAPENO,,,05/24/2023,27.0,27.0,,,MEXICO,,exlge,,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",COLUMBIA,,1/2 bushel cartons,JALAPENO,,,05/24/2023,15.0,16.5,,,,,exlge,,,,,,,,,L,,,STEADY.,,
"PEPPERS, OTHER",DETROIT,,1 1/9 bushel cartons,JALAPENO,,,05/24/2023,24.5,28.5,25.5,26.5,FLORIDA,,med-lge,GREEN,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",DETROIT,,1 1/9 bushel cartons,JALAPENO,,,05/24/2023,28.0,32.0,29.0,31.0,MEXICO,,lge,GREEN,,,,,,,,N,,,STEADY.,occas higher,
"PEPPERS, OTHER",DETROIT,,1/2 bushel cartons,JALAPENO,,,05/24/2023,12.0,12.0,,,MEXICO,,med,GREEN,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",DETROIT,,30 lb cartons,JALAPENO,,,05/24/2023,29.5,29.5,,,MEXICO,,lge,GREEN,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",DETROIT,,1 1/9 bushel cartons,JALAPENO,RED,,05/24/2023,56.0,56.0,,,MEXICO,,med-lge,,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",LOS ANGELES,,1 1/9 bushel cartons,JALAPENO,,,05/24/2023,20.0,22.0,,,MEXICO,,,,,,,,,,,N,,YELLOW CHILE & FRESNO LIGHT.,STEADY.,few 24.00,
"PEPPERS, OTHER",LOS ANGELES,,1 1/9 bushel cartons,JALAPENO,,,05/24/2023,17.0,18.0,,,MEXICO,,,,,,FR QUAL,,,,,N,,YELLOW CHILE & FRESNO LIGHT.,STEADY.,,
"PEPPERS, OTHER",LOS ANGELES,,1 1/9 bushel cartons,JALAPENO,,,05/24/2023,24.0,26.0,,,MEXICO,BAJA DISTRICT,,,,,,,,,,N,,YELLOW CHILE & FRESNO LIGHT.,STEADY.,few 28.00,
"PEPPERS, OTHER",MIAMI,,1 1/9 bushel cartons,JALAPENO,,,05/24/2023,34.0,36.0,,,FLORIDA,,med-lge,,,,,,,,,N,,MODERATE.,ABOUT STEADY.,occas higher and lower,
"PEPPERS, OTHER",MIAMI,,1 1/9 bushel cartons/crates,JALAPENO,,,05/24/2023,36.0,38.0,,,MEXICO,,exlge,,,,,,,,,N,,MODERATE.,ABOUT STEADY.,occas higher and lower,
"PEPPERS, OTHER",NEW YORK,,1 1/9 bushel cartons,JALAPENO,,,05/24/2023,30.0,32.0,,,FLORIDA,,exlge,GREEN,,,,,FINEAPPEAR,,,N,,,ABOUT STEADY.,display carton,
"PEPPERS, OTHER",NEW YORK,,1 1/9 bushel cartons,JALAPENO,,,05/24/2023,18.0,20.0,,,FLORIDA,,lge,GREEN,,,,,,,,N,,,ABOUT STEADY.,occas higher,
"PEPPERS, OTHER",NEW YORK,,1 1/9 bushel cartons,JALAPENO,,,05/24/2023,20.0,22.0,,,GEORGIA,,lge,GREEN,,,,,,,,N,,,ABOUT STEADY.,,
"PEPPERS, OTHER",NEW YORK,,1 1/9 bushel cartons/crates,JALAPENO,,,05/24/2023,28.0,30.0,,,MEXICO,,lge,GREEN,,,,,,,,N,,,ABOUT STEADY.,reusable plastic container,
"PEPPERS, OTHER",NEW YORK,,1/2 bushel cartons,JALAPENO,,,05/24/2023,22.0,23.0,,,,,lge,GREEN,,,,,,,,E,,,ABOUT STEADY.,,
"PEPPERS, OTHER",NEW YORK,,10 lb cartons,JALAPENO,,,05/24/2023,18.0,18.0,,,,,lge,,,,,,,,,L,,,ABOUT STEADY.,,
"PEPPERS, OTHER",PHILADELPHIA,,40 lb containers,JALAPENO,,,05/24/2023,52.0,52.0,,,MEXICO,,lge,RED,,,,,,,,N,,,ABOUT STEADY.,,
"PEPPERS, OTHER",PHILADELPHIA,,40 lb containers,JALAPENO,,,05/24/2023,26.0,30.0,,,MEXICO,,lge,GREEN,,,,,,,,N,,,ABOUT STEADY.,,
"PEPPERS, OTHER",SAN FRANCISCO,Organic,10 lb cartons,JALAPENO,,,05/24/2023,24.0,25.0,,,CALIFORNIA,,,,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",SAN FRANCISCO,,30 lb cartons,JALAPENO,,,05/24/2023,45.0,45.0,,,MEXICO,,,,,,,,FINEAPPEAR,,,N,,,STEADY.,,
"PEPPERS, OTHER",SAN FRANCISCO,,30 lb cartons,JALAPENO,,,05/24/2023,32.0,32.0,,,MEXICO,,,,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",ATLANTA,,1 1/9 bushel cartons/crates,JALAPENO,,,03/15/2023,55.0,55.0,,,MEXICO,,lge,RED,,,,,,,,N,,,ABOUT STEADY.,,
"PEPPERS, OTHER",ATLANTA,,1 1/9 bushel cartons/crates,JALAPENO,,,03/15/2023,32.0,33.0,,,MEXICO,,lge,,,,,,,,,N,,,ABOUT STEADY.,"few 28.00, occas higher",
"PEPPERS, OTHER",BALTIMORE,,1 1/9 bushel cartons,JALAPENO,,,03/15/2023,43.0,43.0,,,FLORIDA,,exlge,,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",BALTIMORE,,1 1/9 bushel cartons,JALAPENO,,,03/15/2023,35.0,38.0,,,MEXICO,,exlge,,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",BALTIMORE,,25 lb containers,JALAPENO,,,03/15/2023,36.0,36.0,,,MEXICO,,exlge,GREEN,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",BOSTON,,1 1/9 bushel cartons,JALAPENO,,,03/15/2023,38.0,40.0,38.0,38.0,FLORIDA,,med-lge,,,,,,,,,N,,,"FLORIDA FRESNOS LOWER, OTHERS ABOUT STEADY.",occas higher,
"PEPPERS, OTHER",BOSTON,,1/2 bushel cartons,JALAPENO,,,03/15/2023,20.0,22.0,,,FLORIDA,,med-lge,,,,,,,,,N,,,"FLORIDA FRESNOS LOWER, OTHERS ABOUT STEADY.",,
"PEPPERS, OTHER",CHICAGO,,1 1/9 bushel cartons,JALAPENO,,,03/15/2023,36.0,36.0,,,FLORIDA,,lge,GREEN,,,,,,,,N,,,STEADY.,,Wide range in quality and condition.
"PEPPERS, OTHER",CHICAGO,,crates,JALAPENO,,,03/15/2023,35.0,36.0,,,MEXICO,,exlge,GREEN,,,,,,,,N,,,STEADY.,(35 LB) Occas lower,Wide range in quality and condition.
"PEPPERS, OTHER",CHICAGO,,crates,JALAPENO,,,03/15/2023,32.0,32.0,,,MEXICO,,lge,GREEN,,,,,,,,N,,,STEADY.,(35 LB),Wide range in quality and condition.
"PEPPERS, OTHER",CHICAGO,,crates,JALAPENO,,,03/15/2023,30.0,32.0,,,MEXICO,,med,GREEN,,,,,,,,N,,,STEADY.,(35 LB),Wide range in quality and condition.
"PEPPERS, OTHER",COLUMBIA,,1 1/9 bushel cartons,JALAPENO,,,03/15/2023,34.0,36.5,,,FLORIDA,,exlge,,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",COLUMBIA,,1 1/9 bushel cartons/crates,JALAPENO,,,03/15/2023,34.0,36.5,,,MEXICO,,exlge,,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",COLUMBIA,,1/2 bushel cartons,JALAPENO,,,03/15/2023,18.0,20.0,,,,,exlge,,,,,,,,,L,,,STEADY.,,
"PEPPERS, OTHER",DETROIT,,1 1/9 bushel cartons,JALAPENO,,,03/15/2023,35.0,37.5,35.0,35.0,MEXICO,,lge,GREEN,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",DETROIT,,1 1/9 bushel cartons,JALAPENO,,,03/15/2023,42.5,42.5,,,MEXICO,,med-lge,GREEN,,,,,FINEAPPEAR,,,N,,,STEADY.,,
"PEPPERS, OTHER",DETROIT,,1/2 bushel cartons,JALAPENO,,,03/15/2023,21.0,23.0,22.0,22.0,MEXICO,,med,GREEN,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",DETROIT,,40 lb containers,JALAPENO,,,03/15/2023,36.0,39.0,37.0,38.0,MEXICO,,lge,GREEN,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",DETROIT,,bushel cartons,JALAPENO,,,03/15/2023,36.0,39.0,37.5,38.5,MEXICO,,lge,GREEN,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",DETROIT,,bushel cartons,JALAPENO,,,03/15/2023,40.0,42.0,41.0,41.0,MEXICO,,med-lge,GREEN,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",DETROIT,,bushel cartons,JALAPENO,,,03/15/2023,36.5,38.5,37.5,37.5,TEXAS,,med-lge,GREEN,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",DETROIT,,bushel cartons,JALAPENO,RED,,03/15/2023,48.0,50.0,49.0,49.0,MEXICO,,lge,,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",LOS ANGELES,,1 1/9 bushel cartons,JALAPENO,,,03/15/2023,24.0,26.0,,,MEXICO,BAJA DISTRICT,,,,,,,,,,N,,,ABOUT STEADY.,few 28.00,
"PEPPERS, OTHER",LOS ANGELES,,1 1/9 bushel cartons,JALAPENO,,,03/15/2023,20.0,22.0,,,MEXICO,BAJA DISTRICT,,,,,FR QUAL,,,,,N,,,ABOUT STEADY.,,
"PEPPERS, OTHER",LOS ANGELES,Organic,10 lb cartons,JALAPENO,,,03/15/2023,31.0,32.0,,,,,,,,,,,,,,L,,,ABOUT STEADY.,,
"PEPPERS, OTHER",MIAMI,,1 1/9 bushel cartons,JALAPENO,,,03/15/2023,34.0,36.0,,,FLORIDA,,med-lge,,,,,,,,,N,,MODERATE.,JM LOWER; OTHERS ABOUT STEADY.,occas higher and lower,
"PEPPERS, OTHER",MIAMI,,1 1/9 bushel cartons/crates,JALAPENO,,,03/15/2023,36.0,38.0,,,MEXICO,,exlge,,,,,,,,,N,,MODERATE.,JM LOWER; OTHERS ABOUT STEADY.,occas higher and lower,
"PEPPERS, OTHER",NEW YORK,,1 1/9 bushel cartons,JALAPENO,,,03/15/2023,36.0,40.0,38.0,38.0,FLORIDA,,lge,GREEN,,,,,,,,N,,,ABOUT STEADY.,occas lower,
"PEPPERS, OTHER",NEW YORK,,1 1/9 bushel cartons,JALAPENO,,,03/15/2023,,,,,MEXICO,,exlge,GREEN,,,,,,,,N,,,ABOUT STEADY.,no offerings,
"PEPPERS, OTHER",NEW YORK,,1/2 bushel cartons,JALAPENO,,,03/15/2023,,,,,FLORIDA,,lge,GREEN,,,,,,,,N,,,ABOUT STEADY.,one lot 16.00,
"PEPPERS, OTHER",NEW YORK,,1/2 bushel cartons,JALAPENO,,,03/15/2023,,,,,,,lge,GREEN,,,,,,,,E,,,ABOUT STEADY.,one lot 26.00,
"PEPPERS, OTHER",NEW YORK,,10 lb cartons,JALAPENO,,,03/15/2023,20.0,20.0,,,,,lge,,,,,,,,,L,,,ABOUT STEADY.,,
"PEPPERS, OTHER",PHILADELPHIA,,1 1/9 bushel cartons,JALAPENO,,,03/15/2023,46.0,46.0,,,FLORIDA,,exlge,GREEN,,,,,FINEAPPEAR,,,N,,,"MEXICO JALAPENO 40 LB RPC LOWER, MEXICO SERRANO 40 LB RPC HIGHER, OTHERS ABOUT STEADY.",,
"PEPPERS, OTHER",PHILADELPHIA,,1 1/9 bushel cartons,JALAPENO,,,03/15/2023,42.0,42.0,,,FLORIDA,,lge,GREEN,,,,,,,,N,,,"MEXICO JALAPENO 40 LB RPC LOWER, MEXICO SERRANO 40 LB RPC HIGHER, OTHERS ABOUT STEADY.",,
"PEPPERS, OTHER",PHILADELPHIA,,1/2 bushel cartons,JALAPENO,,,03/15/2023,22.0,24.0,,,FLORIDA,,lge,,,,,,,,,N,,,"MEXICO JALAPENO 40 LB RPC LOWER, MEXICO SERRANO 40 LB RPC HIGHER, OTHERS ABOUT STEADY.",,
"PEPPERS, OTHER",PHILADELPHIA,,40 lb containers,JALAPENO,,,03/15/2023,37.0,40.0,,,MEXICO,,exlge,,,,,,,,,N,,,"MEXICO JALAPENO 40 LB RPC LOWER, MEXICO SERRANO 40 LB RPC HIGHER, OTHERS ABOUT STEADY.",,
"PEPPERS, OTHER",PHILADELPHIA,,40 lb containers,JALAPENO,,,03/15/2023,33.0,33.0,,,MEXICO,,lge,,,,,,,,,N,,,"MEXICO JALAPENO 40 LB RPC LOWER, MEXICO SERRANO 40 LB RPC HIGHER, OTHERS ABOUT STEADY.",,
"PEPPERS, OTHER",PHILADELPHIA,,40 lb containers,JALAPENO,RED,,03/15/2023,,,,,MEXICO,,lge,,,,,,,,,N,,,"MEXICO JALAPENO 40 LB RPC LOWER, MEXICO SERRANO 40 LB RPC HIGHER, OTHERS ABOUT STEADY.",offerings insufficient to quote,
"PEPPERS, OTHER",SAN FRANCISCO,Organic,10 lb cartons,JALAPENO,,,03/15/2023,24.0,25.0,,,CALIFORNIA,,,,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",SAN FRANCISCO,,30 lb cartons,JALAPENO,,,03/15/2023,43.0,43.0,,,MEXICO,,,,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",ATLANTA,,1 1/9 bushel cartons/crates,JALAPENO,,,07/25/2023,31.0,35.0,32.0,32.0,MEXICO,,exlge,,,,,,,,,N,,,ABOUT STEADY.,occas lower,
"PEPPERS, OTHER",ATLANTA,,1 1/9 bushel cartons/crates,JALAPENO,,,07/25/2023,40.0,40.0,,,MEXICO,,exlge,RED,,,,,,,,N,,,ABOUT STEADY.,,
"PEPPERS, OTHER",ATLANTA,,1 1/9 bushel cartons/crates,JALAPENO,,,07/25/2023,30.0,31.0,,,NORTH CAROLINA,,lge,,,,,,,,,N,,,ABOUT STEADY.,few 27.00,
"PEPPERS, OTHER",ATLANTA,,1/2 bushel crates,JALAPENO,,,07/25/2023,30.0,31.0,,,NORTH CAROLINA,,lge,,,,,,,,,N,,,ABOUT STEADY.,few 27.00,
"PEPPERS, OTHER",BALTIMORE,,1 1/9 bushel cartons,JALAPENO,,,07/25/2023,35.0,35.0,,,GEORGIA,,lge,,,,,,,,,N,,,ABOUT STEADY.,,
"PEPPERS, OTHER",BALTIMORE,,1 1/9 bushel cartons,JALAPENO,,,07/25/2023,35.0,35.0,,,NORTH CAROLINA,,lge,,,,,,,,,N,,,ABOUT STEADY.,,
"PEPPERS, OTHER",BALTIMORE,,1/2 bushel cartons,JALAPENO,,,07/25/2023,21.0,21.0,,,NORTH CAROLINA,,lge,,,,,,,,,N,,,ABOUT STEADY.,,
"PEPPERS, OTHER",BALTIMORE,,40 lb containers,JALAPENO,,,07/25/2023,34.0,35.0,,,MEXICO,,exlge,GREEN,,,,,,,,N,,,ABOUT STEADY.,,
"PEPPERS, OTHER",BOSTON,,1 1/9 bushel cartons,JALAPENO,,,07/25/2023,36.0,38.0,,,FLORIDA,,med-lge,,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",BOSTON,,1 1/9 bushel cartons,JALAPENO,,,07/25/2023,30.0,34.0,,,GEORGIA,,med-lge,,,,,,,,,N,,,STEADY.,,
"PEPPERS, OTHER",BOSTON,,1/2 bushel cartons,JALAPENO,,,07/25/2023,16.0,18.0,,,FLORIDA,,med-lge,,,,,,,,,N,,,STEADY.,occas higher & lower,
"PEPPERS, OTHER",CHICAGO,,1 1/9 bushel cartons,JALAPENO,,,07/25/2023,30.0,33.0,31.0,32.0,MEXICO,,exlge,,,,,,,,,N,,,ABOUT STEADY.,,Wide range in quality and condition.
"PEPPERS, OTHER",CHICAGO,,1 1/9 bushel cartons,JALAPENO,,,07/25/2023,28.0,30.0,,,MEXICO,,lge,,,,,,,,,N,,,ABOUT STEADY.,,Wide range in quality and condition.
"PEPPERS, OTHER",CHICAGO,,1 1/9 bushel cartons,JALAPENO,,,07/25/2023,26.0,26.0,,,NORTH CAROLINA,,lge,GREEN,,,,,,,,N,,,ABOUT STEADY.,,Wide range in quality and condition.
"PEPPERS, OTHER",CHICAGO,,crates,JALAPENO,,,07/25/2023,32.0,33.0,,,MEXICO,,lge,GREEN,,,,,,,,N,,,ABOUT STEADY.,(35 LB),Wide range in quality and condition.
